customer_id,bill_date,signup_date,tenure_months,contract_type,service_type,region,city,customer_age,gender,monthly_charges,data_usage_gb,support_calls,satisfaction_score,payment_method,churn,churn_bool,bill_month,tenure_band,age_group
CUST100097,2025-10-24,2025-08-25,2.0,Month-to-month,Bundled,East,Guwahati,39.0,Female,1197.76,21.2,1.0,5.0,UPI,No,False,2025-10,0-3m,36-45
CUST102275,2025-12-02,2024-11-07,13.0,Month-to-month,Bundled,West,Mumbai,31.0,Female,1212.99,40.9,0.0,4.0,Credit Card,Yes,True,2025-12,13-18m,26-35
CUST102097,2025-12-14,2024-08-21,16.0,One year,Mobile,North,Lucknow,45.0,Female,333.71,27.2,2.0,3.0,Cash,Yes,True,2025-12,13-18m,36-45
CUST100375,2025-09-23,2024-11-27,10.0,Month-to-month,Bundled,North,Delhi,33.0,Female,1159.76,25.5,2.0,4.0,UPI,No,False,2025-09,7-12m,26-35
CUST101461,2025-11-15,,21.0,Month-to-month,Bundled,South,Hyderabad,48.0,Male,1235.23,14.5,0.0,5.0,Credit Card,No,False,2025-11,19-24m,46-55
CUST100458,2025-09-24,,15.0,Two year,Broadband,West,Pune,38.0,Female,779.2,56.5,0.0,5.0,Credit Card,No,False,2025-09,13-18m,36-45
CUST100563,2025-07-31,2024-11-03,8.0,Month-to-month,Mobile,South,Kochi,22.0,Female,318.76,33.1,0.0,5.0,Cash,No,False,2025-07,7-12m,18-25
CUST101358,2025-12-01,2025-06-04,6.0,Month-to-month,Broadband,West,Surat,44.0,Male,816.08,222.7,2.0,2.0,UPI,Yes,True,2025-12,4-6m,36-45
CUST102855,2025-09-05,2024-10-10,11.0,Month-to-month,Broadband,North,Jaipur,41.0,Male,769.46,164.6,1.0,4.0,Credit Card,No,False,2025-09,7-12m,36-45
CUST100187,2025-12-03,,20.0,One year,Mobile,West,Pune,39.0,Female,505.25,37.3,0.0,5.0,UPI,No,False,2025-12,19-24m,36-45
CUST102494,2025-11-19,2024-12-24,11.0,One year,Mobile,North,Chandigarh,46.0,Female,422.51,67.1,0.0,5.0,Credit Card,No,False,2025-11,7-12m,46-55
CUST101151,2025-09-20,2024-12-24,9.0,Month-to-month,Mobile,West,Mumbai,65.0,Male,397.84,17.8,0.0,5.0,UPI,No,False,2025-09,7-12m,56-65
CUST101304,2025-12-18,2025-10-19,2.0,One year,Broadband,South,Chennai,34.0,Male,826.4,73.5,2.0,3.0,Cash,No,False,2025-12,0-3m,26-35
CUST100504,2025-12-19,,22.0,Month-to-month,Mobile,East,Kolkata,31.0,Male,414.52,12.5,0.0,5.0,UPI,No,False,2025-12,19-24m,26-35
CUST102693,2025-10-09,2025-06-11,4.0,Two year,Mobile,East,Patna,19.0,Male,297.42,22.3,1.0,4.0,Net Banking,No,False,2025-10,4-6m,18-25
CUST101713,2025-06-29,2024-11-01,7.0,Two year,Bundled,North,Delhi,43.0,Female,1284.76,22.2,0.0,5.0,Credit Card,No,False,2025-06,7-12m,36-45
CUST100269,2025-11-02,2025-02-05,11.0,Two year,Broadband,North,Lucknow,35.0,Male,773.55,175.3,0.0,5.0,Credit Card,No,False,2025-11,7-12m,26-35
CUST101392,2025-10-30,,20.0,Month-to-month,Broadband,North,Lucknow,47.0,Male,843.63,124.7,0.0,5.0,UPI,No,False,2025-10,19-24m,46-55
CUST101716,2025-12-16,2025-01-20,11.0,Month-to-month,Mobile,West,Mumbai,57.0,Female,327.88,26.2,0.0,4.0,Net Banking,No,False,2025-12,7-12m,56-65
CUST101428,2025-12-01,2024-12-06,12.0,One year,Bundled,South,Hyderabad,22.0,Female,1138.8,7.3,1.0,5.0,Credit Card,No,False,2025-12,7-12m,18-25
CUST100597,2025-11-16,2024-11-21,12.0,One year,Mobile,North,Delhi,28.0,Male,448.61,29.0,1.0,4.0,Net Banking,No,False,2025-11,7-12m,26-35
CUST102938,2025-09-13,2025-02-15,7.0,Two year,Bundled,North,Delhi,51.0,Male,1191.9,18.5,0.0,4.0,UPI,No,False,2025-09,7-12m,46-55
CUST100459,2025-10-07,,11.0,Month-to-month,Bundled,South,Chennai,51.0,Male,1264.06,11.3,4.0,4.0,Cash,No,False,2025-10,7-12m,46-55
CUST101376,2025-10-01,2024-11-05,11.0,One year,Bundled,East,Guwahati,54.0,Female,1219.87,20.0,0.0,5.0,Net Banking,No,False,2025-10,7-12m,46-55
CUST102505,2025-10-14,2025-02-16,8.0,Month-to-month,Broadband,East,Bhubaneswar,20.0,Female,786.99,50.2,1.0,5.0,UPI,No,False,2025-10,7-12m,18-25
CUST100771,2025-10-13,,17.0,One year,Bundled,West,Surat,50.0,Male,1178.85,26.0,0.0,5.0,UPI,No,False,2025-10,13-18m,46-55
CUST101462,2025-11-06,2025-09-07,2.0,Month-to-month,Broadband,West,Surat,34.0,Female,798.91,124.7,0.0,5.0,Credit Card,No,False,2025-11,0-3m,26-35
CUST101251,2025-10-15,,21.0,Two year,Mobile,North,Chandigarh,18.0,Male,450.34,29.8,2.0,4.0,Net Banking,No,False,2025-10,19-24m,18-25
CUST100920,2025-11-14,,11.0,Month-to-month,Mobile,East,Bhubaneswar,52.0,Male,334.52,28.8,1.0,5.0,Net Banking,No,False,2025-11,7-12m,46-55
CUST100049,2025-11-02,2025-08-04,3.0,Month-to-month,Bundled,North,Lucknow,49.0,Male,1189.12,9.8,0.0,4.0,Net Banking,No,False,2025-11,0-3m,46-55
CUST102996,2025-07-01,2025-01-02,6.0,Month-to-month,Mobile,North,Lucknow,49.0,Female,323.62,19.1,2.0,5.0,UPI,No,False,2025-07,4-6m,46-55
CUST101950,2025-12-20,2025-01-24,11.0,Two year,Broadband,West,Pune,43.0,Female,849.76,120.6,1.0,5.0,Cash,No,False,2025-12,7-12m,36-45
CUST100505,2025-10-21,2024-10-26,12.0,Month-to-month,Mobile,East,Patna,53.0,Male,400.14,16.8,0.0,5.0,Net Banking,No,False,2025-10,7-12m,46-55
CUST101749,2025-11-25,2025-03-30,8.0,Month-to-month,Mobile,East,Kolkata,25.0,Female,438.42,46.8,0.0,4.0,Cash,No,False,2025-11,7-12m,18-25
CUST101349,2025-12-18,2025-08-20,4.0,Two year,Mobile,East,Bhubaneswar,43.0,Male,394.52,13.7,0.0,5.0,UPI,No,False,2025-12,4-6m,36-45
CUST100634,2025-11-22,2024-09-28,11.0,One year,Mobile,West,Surat,18.0,Female,357.42,14.3,2.0,5.0,Cash,No,False,2025-11,7-12m,18-25
CUST100061,2025-12-03,2025-01-07,11.0,One year,Bundled,East,Bhubaneswar,18.0,Male,1201.25,28.0,0.0,4.0,Credit Card,No,False,2025-12,7-12m,18-25
CUST100644,2025-10-21,2025-02-23,8.0,Month-to-month,Broadband,West,Surat,24.0,Male,823.03,59.9,0.0,5.0,Net Banking,No,False,2025-10,7-12m,18-25
CUST100998,2025-09-02,,15.0,Two year,Bundled,East,Patna,33.0,Female,1210.16,13.5,0.0,5.0,UPI,No,False,2025-09,13-18m,26-35
CUST102478,2025-10-29,2025-04-02,6.0,Month-to-month,Bundled,East,Patna,18.0,Female,1209.35,19.5,0.0,5.0,UPI,No,False,2025-10,4-6m,18-25
CUST100381,2025-10-09,2025-08-10,2.0,Month-to-month,Broadband,East,Kolkata,51.0,Male,803.19,160.2,0.0,5.0,Cash,No,False,2025-10,0-3m,46-55
CUST102262,2025-11-23,,17.0,Month-to-month,Mobile,North,Jaipur,41.0,Female,397.84,51.1,0.0,5.0,Cash,No,False,2025-11,13-18m,36-45
CUST102149,2025-12-18,2025-01-22,11.0,Month-to-month,Bundled,East,Bhubaneswar,42.0,Female,1172.38,16.6,0.0,5.0,UPI,No,False,2025-12,7-12m,36-45
CUST102905,2025-09-10,2024-07-17,14.0,Month-to-month,Broadband,South,Bengaluru,33.0,Female,831.05,154.1,0.0,4.0,Cash,No,False,2025-09,13-18m,26-35
CUST102716,2025-09-27,2025-03-01,6.0,Month-to-month,Mobile,North,Chandigarh,36.0,Female,316.99,16.3,0.0,5.0,UPI,No,False,2025-09,4-6m,36-45
CUST100290,2025-09-17,2025-02-19,7.0,Month-to-month,Mobile,South,Chennai,39.0,Male,343.18,39.8,1.0,5.0,Cash,No,False,2025-09,7-12m,36-45
CUST100630,2025-12-06,2025-03-11,11.0,Month-to-month,Broadband,West,Surat,27.0,Male,764.2,178.7,0.0,4.0,Credit Card,Yes,True,2025-12,7-12m,26-35
CUST102972,2025-10-12,2024-09-17,13.0,One year,Bundled,North,Chandigarh,39.0,Male,1199.05,41.7,1.0,4.0,UPI,No,False,2025-10,13-18m,36-45
CUST100179,2025-12-09,2024-11-14,13.0,Month-to-month,Mobile,South,Hyderabad,20.0,Male,398.82,47.9,0.0,5.0,UPI,Yes,True,2025-12,13-18m,18-25
CUST102532,2025-07-06,2025-03-08,4.0,Month-to-month,Mobile,East,Bhubaneswar,41.0,Male,414.67,47.0,1.0,3.0,Cash,No,False,2025-07,4-6m,36-45
CUST102371,2025-09-10,2024-09-15,12.0,Month-to-month,Broadband,East,Guwahati,18.0,Female,793.64,238.5,2.0,3.0,UPI,No,False,2025-09,7-12m,18-25
CUST101518,2025-12-22,2025-07-25,5.0,Month-to-month,Mobile,East,Guwahati,36.0,Female,524.62,49.9,1.0,5.0,UPI,No,False,2025-12,4-6m,36-45
CUST102419,2025-12-20,,11.0,Month-to-month,Mobile,East,Bhubaneswar,43.0,Male,267.98,34.6,0.0,5.0,Net Banking,Yes,True,2025-12,7-12m,36-45
CUST101945,2025-10-10,2025-01-13,9.0,Two year,Mobile,North,Chandigarh,50.0,Male,358.42,11.3,0.0,5.0,Credit Card,No,False,2025-10,7-12m,46-55
CUST102243,2025-10-24,2024-07-01,15.0,Month-to-month,Mobile,East,Bhubaneswar,50.0,Male,458.28,51.9,1.0,5.0,Credit Card,No,False,2025-10,13-18m,46-55
CUST101374,2025-12-20,2024-08-27,16.0,Month-to-month,Mobile,South,Kochi,24.0,Male,466.01,29.2,1.0,3.0,Cash,Yes,True,2025-12,13-18m,18-25
CUST102101,2025-08-13,,19.0,Month-to-month,Mobile,East,Kolkata,44.0,Female,474.85,15.5,0.0,5.0,Cash,No,False,2025-08,19-24m,36-45
CUST101161,2025-11-01,2025-10-02,1.0,Month-to-month,Mobile,North,Lucknow,30.0,Male,446.3,7.2,0.0,5.0,Credit Card,No,False,2025-11,0-3m,26-35
CUST101063,2025-09-10,,17.0,Month-to-month,Mobile,East,Guwahati,41.0,Male,425.29,21.2,1.0,4.0,UPI,No,False,2025-09,13-18m,36-45
CUST102666,2025-10-10,,20.0,Two year,Bundled,South,Hyderabad,30.0,Male,1161.19,73.6,0.0,5.0,Cash,No,False,2025-10,19-24m,26-35
CUST100444,2025-08-09,,15.0,One year,Mobile,East,Bhubaneswar,27.0,Male,477.83,67.9,1.0,5.0,Cash,No,False,2025-08,13-18m,26-35
CUST101953,2025-08-31,2024-11-04,9.0,One year,Mobile,West,Surat,28.0,Female,340.45,29.4,1.0,4.0,UPI,No,False,2025-08,7-12m,26-35
CUST100321,2025-11-17,2024-11-22,12.0,One year,Bundled,West,Ahmedabad,31.0,Male,1086.39,38.6,0.0,5.0,Net Banking,No,False,2025-11,7-12m,26-35
CUST102758,2025-11-09,,19.0,Two year,Mobile,West,Mumbai,30.0,Female,356.04,32.6,0.0,4.0,Net Banking,No,False,2025-11,19-24m,26-35
CUST102033,2025-10-07,2024-09-12,13.0,Month-to-month,Broadband,North,Lucknow,37.0,Female,853.04,239.3,1.0,5.0,Cash,No,False,2025-10,13-18m,36-45
CUST100504,2025-11-19,,21.0,Two year,Mobile,East,Kolkata,31.0,Male,475.65,27.5,0.0,5.0,UPI,No,False,2025-11,19-24m,26-35
CUST100849,2025-12-01,2024-09-07,15.0,Two year,Bundled,East,Kolkata,62.0,Male,1112.43,50.9,0.0,5.0,Cash,No,False,2025-12,13-18m,56-65
CUST100611,2025-10-02,2024-08-08,14.0,Month-to-month,Mobile,East,Kolkata,39.0,Female,421.17,24.9,0.0,5.0,Credit Card,No,False,2025-10,13-18m,36-45
CUST102234,2025-12-17,,20.0,Month-to-month,Broadband,East,Bhubaneswar,44.0,Female,839.4,68.8,1.0,5.0,Net Banking,No,False,2025-12,19-24m,36-45
CUST101875,2025-11-26,,22.0,Month-to-month,Bundled,South,Hyderabad,41.0,Male,1187.09,49.5,0.0,4.0,Credit Card,No,False,2025-11,19-24m,36-45
CUST101788,2025-11-27,2025-07-30,4.0,Month-to-month,Bundled,North,Delhi,18.0,Female,1268.21,64.3,0.0,5.0,UPI,No,False,2025-11,4-6m,18-25
CUST101313,2025-09-28,,20.0,One year,Broadband,North,Delhi,37.0,Female,825.46,151.8,0.0,5.0,UPI,No,False,2025-09,19-24m,36-45
CUST101013,2025-10-09,2024-11-13,11.0,Month-to-month,Mobile,South,Kochi,37.0,Male,331.05,13.8,0.0,5.0,Credit Card,No,False,2025-10,7-12m,36-45
CUST100916,2025-12-24,2025-09-25,11.0,Two year,Broadband,West,Mumbai,29.0,Female,812.55,127.5,0.0,3.0,Net Banking,No,False,2025-12,7-12m,26-35
CUST102441,2025-12-11,2025-04-15,8.0,Two year,Broadband,North,Delhi,35.0,Male,838.66,84.9,1.0,3.0,Cash,No,False,2025-12,7-12m,26-35
CUST101119,2025-09-27,2024-12-31,9.0,Month-to-month,Mobile,North,Delhi,40.0,Male,357.54,20.8,0.0,5.0,Credit Card,No,False,2025-09,7-12m,36-45
CUST102387,2025-09-06,,18.0,One year,Mobile,North,Lucknow,48.0,Female,390.06,41.4,1.0,4.0,UPI,No,False,2025-09,13-18m,46-55
CUST102780,2025-09-05,2024-07-12,14.0,Two year,Broadband,West,Ahmedabad,40.0,Male,701.59,221.9,1.0,4.0,Credit Card,No,False,2025-09,13-18m,36-45
CUST101438,2025-08-30,,19.0,Month-to-month,Mobile,South,Bengaluru,40.0,Male,460.4,23.2,3.0,5.0,Credit Card,No,False,2025-08,19-24m,36-45
CUST100699,2025-09-02,2025-05-05,4.0,Month-to-month,Bundled,West,Pune,40.0,Female,1213.29,99.6,0.0,4.0,Credit Card,No,False,2025-09,4-6m,36-45
CUST100359,2025-12-02,2025-06-05,6.0,Month-to-month,Bundled,East,Guwahati,34.0,Female,1169.72,43.9,0.0,3.0,UPI,No,False,2025-12,4-6m,26-35
CUST102018,2025-10-14,2025-07-16,3.0,Month-to-month,Bundled,West,Mumbai,40.0,Male,1153.57,12.6,0.0,4.0,UPI,No,False,2025-10,0-3m,36-45
CUST101514,2025-12-22,2024-07-30,17.0,Two year,Mobile,West,Mumbai,48.0,Female,361.19,92.1,1.0,5.0,UPI,No,False,2025-12,13-18m,46-55
CUST101750,2025-10-01,2024-09-06,11.0,One year,Mobile,East,Patna,44.0,Female,420.01,48.3,0.0,5.0,Net Banking,No,False,2025-10,7-12m,36-45
CUST101819,2025-11-20,2025-01-24,10.0,Month-to-month,Broadband,North,Delhi,32.0,Male,810.37,218.2,0.0,5.0,Credit Card,No,False,2025-11,7-12m,26-35
CUST102399,2025-09-27,,18.0,Month-to-month,Mobile,North,Jaipur,46.0,Male,496.45,39.7,0.0,5.0,UPI,No,False,2025-09,13-18m,46-55
CUST100885,2025-08-20,2025-07-21,1.0,One year,Broadband,West,Ahmedabad,29.0,Female,798.91,165.0,0.0,4.0,Net Banking,No,False,2025-08,0-3m,26-35
CUST100114,2025-11-02,2025-10-03,1.0,Two year,Mobile,East,Kolkata,42.0,Female,358.82,30.1,0.0,4.0,Cash,No,False,2025-11,0-3m,36-45
CUST100749,2025-11-02,2025-08-04,3.0,One year,Bundled,North,Lucknow,25.0,Male,1153.35,25.1,2.0,4.0,Credit Card,No,False,2025-11,0-3m,18-25
CUST100753,2025-08-22,2025-01-24,7.0,Month-to-month,Mobile,South,Bengaluru,46.0,Female,334.17,78.8,1.0,5.0,Net Banking,No,False,2025-08,7-12m,46-55
CUST100987,2025-12-20,2025-07-23,5.0,Month-to-month,Broadband,South,Chennai,34.0,Female,800.38,140.1,0.0,4.0,UPI,No,False,2025-12,4-6m,26-35
CUST102147,2025-11-02,2025-05-06,6.0,Month-to-month,Mobile,East,Guwahati,66.0,Male,488.22,28.5,0.0,5.0,Net Banking,No,False,2025-11,4-6m,66+
CUST101894,2025-10-11,2025-05-14,5.0,Month-to-month,Mobile,South,Hyderabad,35.0,Male,387.15,30.5,1.0,4.0,Net Banking,No,False,2025-10,4-6m,26-35
CUST101088,2025-09-28,2025-06-30,11.0,Month-to-month,Broadband,West,Mumbai,40.0,Female,798.91,302.4,1.0,4.0,Cash,No,False,2025-09,7-12m,36-45
CUST100680,2025-09-27,,20.0,One year,Mobile,South,Bengaluru,48.0,Female,409.19,78.1,0.0,5.0,Credit Card,No,False,2025-09,19-24m,46-55
CUST102167,2025-09-10,2025-01-13,8.0,Month-to-month,Bundled,West,Pune,38.0,Male,1215.46,39.2,0.0,5.0,Cash,No,False,2025-09,7-12m,36-45
CUST100362,2025-11-23,,20.0,Month-to-month,Bundled,West,Pune,28.0,Male,1199.43,25.3,1.0,4.0,Credit Card,No,False,2025-11,19-24m,26-35
CUST102246,2025-11-14,2024-08-21,15.0,Month-to-month,Mobile,South,Hyderabad,59.0,Female,443.91,17.5,2.0,5.0,Cash,No,False,2025-11,13-18m,56-65
CUST102195,2025-12-03,2024-08-10,16.0,Month-to-month,Bundled,North,Chandigarh,46.0,Female,1210.37,35.6,0.0,5.0,UPI,No,False,2025-12,13-18m,46-55
CUST100614,2025-10-30,2025-07-02,3.0,Month-to-month,Mobile,South,Kochi,27.0,Male,460.22,18.9,1.0,5.0,UPI,No,False,2025-10,0-3m,26-35
CUST100674,2025-12-04,2024-09-10,15.0,Two year,Broadband,South,Hyderabad,18.0,Male,817.52,87.7,0.0,5.0,Credit Card,No,False,2025-12,13-18m,18-25
CUST100822,2025-12-12,2025-06-15,6.0,One year,Broadband,West,Pune,49.0,Male,798.91,159.4,0.0,4.0,UPI,No,False,2025-12,4-6m,46-55
CUST101691,2025-08-22,2024-08-27,12.0,Two year,Broadband,North,Chandigarh,48.0,Male,831.32,300.5,0.0,5.0,Net Banking,No,False,2025-08,7-12m,46-55
CUST100489,2025-12-15,2025-04-19,8.0,Month-to-month,Bundled,East,Kolkata,43.0,Female,1218.73,46.9,1.0,5.0,Credit Card,No,False,2025-12,7-12m,36-45
CUST100186,2025-11-01,2024-08-08,15.0,Month-to-month,Bundled,South,Kochi,47.0,Male,1213.35,38.1,2.0,4.0,Cash,No,False,2025-11,13-18m,46-55
CUST100159,2025-10-18,2025-05-21,5.0,Two year,Bundled,South,Hyderabad,47.0,Male,1313.48,44.3,1.0,4.0,UPI,No,False,2025-10,4-6m,46-55
CUST100510,2025-10-01,2025-03-05,7.0,One year,Mobile,North,Delhi,29.0,Male,439.67,43.8,0.0,5.0,UPI,No,False,2025-10,7-12m,26-35
CUST101409,2025-11-04,,18.0,Two year,Broadband,South,Hyderabad,43.0,Female,891.44,96.1,1.0,2.0,Credit Card,No,False,2025-11,13-18m,36-45
CUST100903,2025-12-17,2025-06-20,6.0,Month-to-month,Bundled,West,Surat,36.0,Female,1192.57,12.3,0.0,4.0,Net Banking,Yes,True,2025-12,4-6m,36-45
CUST101391,2025-11-24,2024-12-29,11.0,Month-to-month,Mobile,South,Chennai,38.0,Female,374.37,29.9,1.0,5.0,Cash,No,False,2025-11,7-12m,36-45
CUST102768,2025-09-19,,18.0,Month-to-month,Mobile,West,Ahmedabad,41.0,Male,373.95,37.7,1.0,5.0,Credit Card,No,False,2025-09,13-18m,36-45
CUST100207,2025-10-23,2025-07-25,11.0,One year,Bundled,East,Guwahati,51.0,Female,1271.33,16.1,0.0,5.0,Credit Card,No,False,2025-10,7-12m,46-55
CUST102476,2025-12-10,2025-09-11,3.0,Month-to-month,Mobile,South,Kochi,45.0,Female,398.12,25.7,1.0,4.0,UPI,No,False,2025-12,0-3m,36-45
CUST101437,2025-10-10,2025-04-13,11.0,One year,Bundled,East,Guwahati,30.0,Female,1144.03,39.8,1.0,5.0,Credit Card,No,False,2025-10,7-12m,26-35
CUST101049,2025-08-28,,19.0,Two year,Mobile,East,Bhubaneswar,37.0,Male,420.22,12.1,0.0,5.0,UPI,No,False,2025-08,19-24m,36-45
CUST101523,2025-09-21,2024-09-26,12.0,One year,Bundled,West,Ahmedabad,30.0,Female,1098.55,47.2,1.0,2.0,Cash,No,False,2025-09,7-12m,26-35
CUST100452,2025-11-16,2024-07-24,16.0,Two year,Mobile,East,Guwahati,20.0,Male,431.52,26.6,0.0,5.0,Cash,No,False,2025-11,13-18m,18-25
CUST100016,2025-11-25,,20.0,Two year,Mobile,North,Lucknow,49.0,Male,422.0,27.4,0.0,5.0,Net Banking,No,False,2025-11,19-24m,46-55
CUST102503,2025-12-18,,11.0,Month-to-month,Mobile,East,Bhubaneswar,35.0,Male,325.13,9.4,1.0,2.0,Credit Card,Yes,True,2025-12,7-12m,26-35
CUST101980,2025-12-14,2024-11-19,13.0,Two year,Broadband,South,Bengaluru,38.0,Female,761.53,147.2,0.0,5.0,Net Banking,No,False,2025-12,13-18m,36-45
CUST100277,2025-08-12,,14.0,Month-to-month,Broadband,North,Delhi,49.0,Female,798.91,212.7,0.0,4.0,Cash,No,False,2025-08,13-18m,46-55
CUST101771,2025-10-19,2024-10-24,12.0,One year,Bundled,North,Delhi,29.0,Female,1236.64,13.8,0.0,5.0,UPI,No,False,2025-10,7-12m,26-35
CUST100101,2025-12-19,2025-04-23,8.0,Month-to-month,Mobile,West,Ahmedabad,49.0,Female,364.4,23.0,2.0,5.0,Net Banking,No,False,2025-12,7-12m,46-55
CUST102446,2025-10-05,2025-04-08,6.0,Month-to-month,Mobile,West,Mumbai,35.0,Male,285.32,24.9,3.0,4.0,Credit Card,No,False,2025-10,4-6m,26-35
CUST101902,2025-11-17,2025-07-20,4.0,Two year,Bundled,West,Pune,26.0,Male,1275.38,42.9,0.0,5.0,Cash,No,False,2025-11,4-6m,26-35
CUST100433,2025-11-24,2024-09-30,14.0,Two year,Bundled,North,Delhi,65.0,Male,1199.19,84.2,0.0,5.0,Credit Card,No,False,2025-11,13-18m,56-65
CUST102169,2025-12-25,2025-09-26,3.0,Two year,Broadband,South,Hyderabad,18.0,Female,889.29,128.2,0.0,4.0,Cash,No,False,2025-12,0-3m,18-25
CUST101607,2025-09-23,,20.0,One year,Broadband,South,Kochi,53.0,Female,727.01,218.3,0.0,5.0,Credit Card,No,False,2025-09,19-24m,46-55
CUST101599,2025-08-30,,15.0,Two year,Mobile,North,Delhi,51.0,Male,467.06,28.8,0.0,4.0,Cash,No,False,2025-08,13-18m,46-55
CUST102587,2025-08-21,2024-10-25,10.0,Two year,Bundled,South,Chennai,31.0,Male,1136.08,42.1,1.0,4.0,UPI,No,False,2025-08,7-12m,26-35
CUST100843,2025-09-25,2024-10-30,11.0,Month-to-month,Mobile,South,Hyderabad,44.0,Male,397.84,54.9,2.0,4.0,Cash,No,False,2025-09,7-12m,36-45
CUST102767,2025-10-21,2025-09-21,1.0,Month-to-month,Broadband,South,Chennai,30.0,Female,715.16,169.9,0.0,5.0,Net Banking,No,False,2025-10,0-3m,26-35
CUST102242,2025-08-16,,17.0,One year,Broadband,West,Ahmedabad,38.0,Male,829.59,234.0,0.0,5.0,Credit Card,No,False,2025-08,13-18m,36-45
CUST100441,2025-12-23,2024-10-29,14.0,Month-to-month,Broadband,North,Jaipur,36.0,Male,889.03,181.6,2.0,4.0,Cash,Yes,True,2025-12,13-18m,36-45
CUST100770,2025-08-04,2024-11-07,9.0,One year,Broadband,West,Mumbai,39.0,Male,834.31,72.8,0.0,5.0,UPI,No,False,2025-08,7-12m,36-45
CUST101427,2025-12-20,2024-11-25,13.0,Month-to-month,Broadband,East,Guwahati,46.0,Female,721.81,123.5,0.0,4.0,Credit Card,Yes,True,2025-12,13-18m,46-55
CUST102506,2025-10-03,2024-10-08,12.0,Month-to-month,Mobile,West,Pune,43.0,Female,471.82,38.5,1.0,4.0,Net Banking,No,False,2025-10,7-12m,36-45
CUST101916,2025-10-22,,19.0,Month-to-month,Mobile,East,Guwahati,34.0,Male,513.73,49.5,0.0,4.0,Cash,No,False,2025-10,19-24m,26-35
CUST100536,2025-10-24,2025-03-28,7.0,Month-to-month,Bundled,West,Pune,47.0,Female,1248.74,12.2,3.0,5.0,Net Banking,No,False,2025-10,7-12m,46-55
CUST102312,2025-11-21,2025-05-25,6.0,One year,Broadband,West,Mumbai,20.0,Female,805.3,175.7,0.0,4.0,UPI,No,False,2025-11,4-6m,18-25
CUST101419,2025-11-17,2025-04-21,7.0,Month-to-month,Bundled,East,Bhubaneswar,41.0,Female,1199.19,47.5,1.0,4.0,Credit Card,No,False,2025-11,7-12m,36-45
CUST100308,2025-11-08,2025-10-09,1.0,One year,Broadband,South,Kochi,39.0,Male,798.56,117.0,0.0,5.0,Cash,No,False,2025-11,0-3m,36-45
CUST100767,2025-11-25,2025-04-29,7.0,Month-to-month,Broadband,South,Bengaluru,64.0,Female,774.06,114.8,1.0,3.0,Cash,No,False,2025-11,7-12m,56-65
CUST100679,2025-11-04,2025-05-08,6.0,One year,Mobile,West,Ahmedabad,25.0,Male,460.95,27.1,1.0,5.0,Cash,No,False,2025-11,4-6m,18-25
CUST101737,2025-11-30,,21.0,One year,Mobile,West,Ahmedabad,37.0,Male,422.26,45.0,0.0,5.0,UPI,No,False,2025-11,19-24m,36-45
CUST101927,2025-11-05,2025-07-08,11.0,One year,Bundled,North,Lucknow,42.0,Female,1144.55,21.5,0.0,5.0,Net Banking,No,False,2025-11,7-12m,36-45
CUST102407,2025-11-24,2024-07-02,16.0,One year,Broadband,West,Mumbai,65.0,Male,851.11,119.0,0.0,5.0,Net Banking,No,False,2025-11,13-18m,56-65
CUST100437,2025-09-04,,18.0,Two year,Broadband,North,Jaipur,35.0,Female,814.39,110.7,0.0,5.0,Net Banking,No,False,2025-09,13-18m,26-35
CUST101367,2025-08-29,,14.0,One year,Bundled,North,Lucknow,30.0,Female,1205.68,22.7,0.0,5.0,Credit Card,No,False,2025-08,13-18m,26-35
CUST102110,2025-08-15,2024-09-19,11.0,One year,Bundled,North,Lucknow,47.0,Male,1227.52,33.9,2.0,4.0,Credit Card,No,False,2025-08,7-12m,46-55
CUST100759,2025-10-12,,18.0,One year,Mobile,South,Bengaluru,63.0,Female,513.8,34.7,1.0,3.0,Net Banking,No,False,2025-10,13-18m,56-65
CUST100739,2025-12-05,2024-09-11,15.0,Month-to-month,Broadband,West,Mumbai,18.0,Female,761.29,142.2,0.0,5.0,Cash,No,False,2025-12,13-18m,18-25
CUST102176,2025-11-06,,19.0,Two year,Bundled,North,Lucknow,18.0,Female,1246.41,15.2,0.0,5.0,Credit Card,No,False,2025-11,19-24m,18-25
CUST101372,2025-07-01,2025-03-03,4.0,One year,Mobile,West,Mumbai,27.0,Male,351.81,55.2,0.0,4.0,Net Banking,No,False,2025-07,4-6m,26-35
CUST100126,2025-11-23,2024-07-31,16.0,Month-to-month,Bundled,East,Guwahati,40.0,Female,1070.75,26.1,0.0,5.0,Net Banking,No,False,2025-11,13-18m,36-45
CUST102508,2025-10-12,,16.0,Two year,Mobile,North,Delhi,32.0,Male,414.99,38.7,0.0,5.0,Cash,No,False,2025-10,13-18m,26-35
CUST101921,2025-11-05,2025-02-08,9.0,Month-to-month,Broadband,South,Kochi,38.0,Male,696.35,145.5,1.0,3.0,UPI,No,False,2025-11,7-12m,36-45
CUST100052,2025-09-13,2025-03-17,6.0,Month-to-month,Bundled,East,Guwahati,65.0,Male,1256.78,29.2,0.0,5.0,Net Banking,No,False,2025-09,4-6m,56-65
CUST101146,2025-10-06,2025-09-06,1.0,One year,Mobile,West,Ahmedabad,37.0,Female,337.22,34.8,0.0,5.0,UPI,No,False,2025-10,0-3m,36-45
