customer_id,bill_date,signup_date,tenure_months,contract_type,service_type,region,city,customer_age,gender,monthly_charges,data_usage_gb,support_calls,satisfaction_score,payment_method,churn
CUST100634,2025-11-22,2024-09-28,-14.0,One year,Mobile,West,Surat,18,Female,357.42,14.3,2.0,5.0,Cash,No
CUST100061,2025-12-03,2025-01-07,11.0,One year,Bundled,East,  Bhubaneswar  ,18,Male,1201.25,28.0,0.0,4.0,Credit Card,No
CUST100644,2025-10-21,2025-02-23,8.0,,Broadband,West,Surat,24,Male,823.03,59.9,0.0,5.0,Net Banking,No
CUST100998,2025-09-02,09/06/2024,15.0,Two year,Bundled,East,Patna,33,Female,1210.16,13.5,0.0,5.0,UPI,No
CUST102478,2025-10-29,2025-04-02,6.0,Month-to-month,Bundled,East,Patna,18,Female,1209.35,19.5,0.0,5.0,UPI,No
CUST100381,2025-10-09,2025-08-10,2.0,Month-to-month,Broadband,East,  Kolkata  ,51,Male,803.19,160.2,0.0,5.0,Cash,No
CUST102262,2025-11-23,01/06/2024,17.0,Month-to-month,MOBILE,North,jaipur,41,Female,,51.1,0.0,5.0,Cash,No
CUST102149,2025-12-18,2025-01-22,11.0,Month-to-month,  bundled  ,East,Bhubaneswar,42,Female,1172.38,16.6,0.0,5.0,UPI,No
CUST102905,2025-09-10,2024-07-17,14.0,Month-to-month,Broadband,South,Bengaluru,33,Female,831.05,154.1,,4.0,Cash,No
CUST102716,2025-09-27,2025-03-01,6.0,Month-to-month,Mobile,North,Chandigarh,36,Female,316.99,16.3,0.0,5.0,UPI,No
CUST100290,2025-09-17,2025-02-19,7.0,Month-to-month,Mobile,South,Chennai,39,Male,343.18,39.8,1.0,5.0,Cash,No
CUST100630,2025-12-06,2025-03-11,,Month-to-month,Broadband,West,Surat,27,Male,764.2,178.7,0.0,4.0,Credit Card,Yes
CUST102972,2025-10-12,2024-09-17,13.0,One year,Bundled,North,Chandigarh,39,Male,1199.05,41.7,1.0,4.0,UPI,No
CUST100179,2025-12-09,2024-11-14,13.0,Month-to-month,Mobile,South,Hyderabad,20,Male,398.82,47.9,0.0,5.0,UPI,Yes
CUST102532,2025-07-06,2025-03-08,4.0,Month-to-month,Mobile,East,Bhubaneswar,41,Male,414.67,47.0,1.0,3.0,Cash,No
CUST102371,2025-09-10,2024-09-15,12.0,Month-to-month,Broadband,East,Guwahati,18,Female,793.64,238.5,2.0,3.0,UPI,No
CUST101518,2025-12-22,2025-07-25,5.0,Month-to-month,MOBILE,East,Guwahati,36,Female,524.62,49.9,1.0,,UPI,No
CUST102419,2025-12-20,29/04/2024,-20.0,Month-to-month,Mobile,East,bhubaneswar,43,Male,267.98,34.6,0.0,5.0,Net Banking,Yes
CUST101945,2025-10-10,2025-01-13,9.0,Two year,Mobile,North,chandigarh,50,Male,358.42,11.3,0.0,5.0,Credit Card,No
CUST102243,2025-10-24,2024-07-01,15.0,Month-to-month,  mobile  ,East,Bhubaneswar,50,Male,458.28,51.9,1.0,,Credit Card,No
CUST101374,2025-12-20,2024-08-27,16.0,Month-to-month,Mobile,South,Kochi,24,Male,466.01,29.2,1.0,3.0,Cash,Yes
CUST102101,2025-08-13,21/01/2024,19.0,Month-to-month,Mobile,East,kolkata,44,Female,474.85,15.5,0.0,5.0,Cash,No
CUST101161,2025-11-01,2025-10-02,1.0,Month-to-month,MOBILE,North,Lucknow,30,Male,446.3,7.2,0.0,5.0,Credit Card,No
CUST101063,2025-09-10,18/04/2024,17.0,Month-to-month,Mobile,East,Guwahati,41,Male,425.29,21.2,1.0,4.0,UPI,No
CUST102666,2025-10-10,18/02/2024,20.0,Two year,Bundled,South,hyderabad,30,Male,1161.19,73.6,0.0,5.0,Cash,No
CUST100444,2025-08-09,16/05/2024,15.0,One year,MOBILE,East,Bhubaneswar,27,Male,477.83,67.9,1.0,5.0,Cash,No
CUST101953,2025-08-31,2024-11-04,9.0,One year,Mobile,West,Surat,28,Female,340.45,659.3118067957975,1.0,4.0,UPI,No
CUST100321,2025-11-17,2024-11-22,12.0,One year,  bundled  ,West,Ahmedabad,31,Male,1086.39,38.6,0.0,5.0,Net Banking,No
CUST102758,2025-11-09,18/04/2024,19.0,Two year,Mobile,West,Mumbai,30,Female,356.04,32.6,,4.0,Net Banking,No
CUST102033,2025-10-07,2024-09-12,13.0,Month-to-month,Broadband,North,lucknow,37,Female,853.04,239.3,1.0,5.0,Cash,No
CUST100891,2025-08-08,2025-05-10,3.0,Month-to-month,BROADBAND,West,Ahmedabad,36,Female,824.77,82.7,2.0,4.0,Credit Card,No
CUST100504,2025-11-19,28/02/2024,21.0,Two year,Mobile,East,Kolkata,31,Male,475.65,27.5,0.0,5.0,UPI,No
CUST100849,2025-12-01,2024-09-07,15.0,Two year,Bundled,East,Kolkata,62,Male,1112.43,50.9,0.0,5.0,Cash,No
CUST100611,2025-10-02,2024-08-08,14.0,Month-to-month,Mobile,East,Kolkata,39,Female,421.17,24.9,0.0,5.0,Credit Card,No
CUST102234,2025-12-17,26/04/2024,20.0,Month-to-month,Broadband,East,Bhubaneswar,44,Female,839.4,68.8,1.0,,Net Banking,No
CUST101875,2025-11-26,06/01/2024,22.0,Month-to-month,BUNDLED,South,Hyderabad,41,Male,1187.09,49.5,0.0,4.0,Credit Card,No
CUST101788,2025-11-27,2025-07-30,4.0,Month-to-month,Bundled,North,Delhi,18,Female,1268.21,64.3,0.0,5.0,UPI,No
CUST101313,2025-09-28,07/01/2024,20.0,One year,Broadband,North,Delhi,37,Female,825.46,151.8,0.0,5.0,UPI,No
CUST101013,2025-10-09,2024-11-13,11.0,Month-to-month,Mobile,South,kochi,37,Male,331.05,13.8,0.0,5.0,Credit Card,No
CUST100916,2025-12-24,2025-09-25,,Two year,Broadband,West,Mumbai,29,Female,812.55,127.5,0.0,3.0,Net Banking,No
CUST102441,2025-12-11,2025-04-15,8.0,Two year,Broadband,North,  Delhi  ,35,Male,838.66,84.9,1.0,3.0,Cash,No
CUST101119,2025-09-27,2024-12-31,9.0,Month-to-month,MOBILE,North,Delhi,40,Male,357.54,20.8,0.0,5.0,Credit Card,No
CUST102387,2025-09-06,15/03/2024,18.0,One year,Mobile,North,Lucknow,48,Female,390.06,41.4,1.0,4.0,UPI,No
CUST102780,2025-09-05,2024-07-12,14.0,Two year,  broadband  ,West,Ahmedabad,40,Male,701.59,221.9,1.0,4.0,Credit Card,No
CUST101438,2025-08-30,08/01/2024,19.0,Month-to-month,Mobile,South,  Bengaluru  ,40,Male,460.4,23.2,3.0,5.0,Credit Card,No
CUST100699,2025-09-02,2025-05-05,4.0,Month-to-month,Bundled,West,Pune,40,Female,1213.29,99.6,0.0,4.0,Credit Card,No
CUST100359,2025-12-02,2025-06-05,6.0,Month-to-month,Bundled,East,Guwahati,34,Female,1169.72,43.9,0.0,3.0,UPI,No
CUST102018,2025-10-14,2025-07-16,3.0,Month-to-month,Bundled,West,mumbai,40,Male,1153.57,12.6,0.0,4.0,UPI,No
CUST101514,2025-12-22,2024-07-30,17.0,Two year,MOBILE,West,mumbai,48,Female,361.19,92.1,1.0,5.0,UPI,No
CUST101750,2025-10-01,2024-09-06,,One year,Mobile,East,  Patna  ,44,Female,420.01,48.3,0.0,5.0,Net Banking,No
CUST101819,2025-11-20,2025-01-24,10.0,Month-to-month,Broadband,North,Delhi,32,Male,810.37,218.2,0.0,5.0,Credit Card,No
CUST102399,2025-09-27,06/03/2024,18.0,Month-to-month,  mobile  ,North,  Jaipur  ,46,Male,496.45,39.7,0.0,,UPI,No
CUST100885,2025-08-20,2025-07-21,1.0,One year,Broadband,West,ahmedabad,29,Female,25182.98322013135,165.0,0.0,4.0,Net Banking,No
CUST100114,2025-11-02,2025-10-03,1.0,Two year,Mobile,East,Kolkata,42,Female,358.82,30.1,0.0,4.0,Cash,No
CUST100749,2025-11-02,2025-08-04,3.0,One year,Bundled,North,Lucknow,25,Male,1153.35,25.1,2.0,4.0,Credit Card,No
CUST100753,2025-08-22,2025-01-24,7.0,Month-to-month,Mobile,South,Bengaluru,46,Female,334.17,78.8,1.0,5.0,Net Banking,No
CUST100987,2025-12-20,2025-07-23,5.0,Month-to-month,BROADBAND,South,Chennai,34,Female,800.38,355.4,0.0,4.0,UPI,No
CUST102147,2025-11-02,2025-05-06,6.0,Month-to-month,Mobile,East,  Guwahati  ,66,Male,488.22,28.5,0.0,5.0,Net Banking,No
CUST101894,2025-10-11,2025-05-14,5.0,Month-to-month,MOBILE,South,hyderabad,35,Male,387.15,30.5,1.0,4.0,Net Banking,No
CUST101088,2025-09-28,2025-06-30,-3.0,Month-to-month,Broadband,West,  Mumbai  ,40,Female,,302.4,1.0,4.0,Cash,No
CUST100680,2025-09-27,06/01/2024,20.0,One year,MOBILE,South,Bengaluru,48,Female,409.19,78.1,0.0,5.0,Credit Card,No
CUST102167,2025-09-10,2025-01-13,8.0,Month-to-month,Bundled,West,pune,38,Male,1215.46,39.2,0.0,,Cash,No
CUST100362,2025-11-23,03/03/2024,20.0,Month-to-month,Bundled,West,pune,28,Male,1199.43,25.3,1.0,4.0,Credit Card,No
CUST102246,2025-11-14,2024-08-21,15.0,Month-to-month,  mobile  ,South,Hyderabad,59,Female,443.91,17.5,2.0,,Cash,No
CUST102195,2025-12-03,2024-08-10,16.0,Month-to-month,Bundled,North,Chandigarh,46,Female,1210.37,35.6,0.0,5.0,UPI,No
CUST100614,2025-10-30,2025-07-02,3.0,Month-to-month,Mobile,South,Kochi,27,Male,460.22,18.9,1.0,5.0,UPI,No
CUST100674,2025-12-04,2024-09-10,15.0,Two year,Broadband,South,Hyderabad,18,Male,817.52,87.7,0.0,5.0,Credit Card,No
CUST100822,2025-12-12,2025-06-15,6.0,One year,Broadband,West,Pune,49,Male,,159.4,0.0,4.0,UPI,No
CUST101691,2025-08-22,2024-08-27,12.0,Two year,Broadband,North,  Chandigarh  ,48,Male,831.32,300.5,0.0,5.0,Net Banking,No
CUST100489,2025-12-15,2025-04-19,8.0,Month-to-month,Bundled,East,  Kolkata  ,43,Female,1218.73,46.9,1.0,5.0,Credit Card,No
CUST100186,2025-11-01,2024-08-08,15.0,Month-to-month,Bundled,South,  Kochi  ,47,Male,1213.35,38.1,2.0,4.0,Cash,No
CUST100159,2025-10-18,2025-05-21,5.0,Two year,Bundled,South,  Hyderabad  ,47,Male,1313.48,44.3,1.0,4.0,UPI,No
CUST100510,2025-10-01,2025-03-05,7.0,One year,Mobile,North,Delhi,29,Male,439.67,43.8,,,UPI,No
CUST101409,2025-11-04,13/05/2024,18.0,Two year,Broadband,South,Hyderabad,43,Female,891.44,96.1,1.0,2.0,Credit Card,No
CUST100903,2025-12-17,2025-06-20,6.0,Month-to-month,Bundled,West,surat,36,Female,1192.57,12.3,0.0,4.0,Net Banking,Yes
CUST101391,2025-11-24,2024-12-29,11.0,Month-to-month,Mobile,South,Chennai,38,Female,374.37,29.9,1.0,,Cash,No
CUST102768,2025-09-19,28/03/2024,18.0,Month-to-month,Mobile,West,Ahmedabad,41,Male,373.95,37.7,1.0,5.0,Credit Card,No
CUST100207,2025-10-23,2025-07-25,-3.0,One year,Bundled,East,Guwahati,51,Female,1271.33,16.1,0.0,5.0,Credit Card,No
CUST102476,2025-12-10,2025-09-11,3.0,Month-to-month,  mobile  ,South,Kochi,45,Female,398.12,25.7,1.0,4.0,UPI,No
CUST101437,2025-10-10,2025-04-13,,One year,Bundled,East,Guwahati,30,Female,1144.03,39.8,1.0,,Credit Card,No
CUST101049,2025-08-28,06/01/2024,19.0,Two year,Mobile,East,bhubaneswar,37,Male,420.22,12.1,0.0,5.0,UPI,No
CUST101523,2025-09-21,2024-09-26,12.0,One year,Bundled,West,Ahmedabad,30,Female,1098.55,47.2,1.0,2.0,Cash,No
CUST100452,2025-11-16,2024-07-24,16.0,Two year,MOBILE,East,Guwahati,20,Male,431.52,26.6,0.0,5.0,Cash,No
CUST100016,2025-11-25,05/03/2024,20.0,Two year,Mobile,North,Lucknow,49,Male,422.0,27.4,0.0,5.0,Net Banking,No
CUST102503,2025-12-18,26/06/2024,,Month-to-month,Mobile,East,Bhubaneswar,35,Male,325.13,9.4,1.0,2.0,Credit Card,Yes
CUST101980,2025-12-14,2024-11-19,13.0,Two year,Broadband,South,Bengaluru,38,Female,761.53,147.2,0.0,5.0,Net Banking,No
CUST100277,2025-08-12,18/06/2024,14.0,Month-to-month,Broadband,North,Delhi,49,Female,,212.7,0.0,4.0,Cash,No
CUST101771,2025-10-19,2024-10-24,12.0,One year,Bundled,North,Delhi,29,Female,1236.64,13.8,,5.0,UPI,No
CUST100101,2025-12-19,2025-04-23,8.0,Month-to-month,  mobile  ,West,Ahmedabad,49,Female,364.4,23.0,2.0,5.0,Net Banking,No
CUST102446,2025-10-05,2025-04-08,6.0,Month-to-month,Mobile,West,Mumbai,35,Male,285.32,24.9,3.0,4.0,Credit Card,No
CUST101902,2025-11-17,2025-07-20,4.0,Two year,Bundled,West,pune,26,Male,1275.38,42.9,0.0,5.0,Cash,No
CUST100433,2025-11-24,2024-09-30,14.0,Two year,Bundled,North,Delhi,65,Male,,84.2,0.0,5.0,Credit Card,No
CUST102169,2025-12-25,2025-09-26,3.0,Two year,  broadband  ,South,Hyderabad,18,Female,889.29,128.2,0.0,4.0,Cash,No
CUST101607,2025-09-23,02/01/2024,20.0,One year,Broadband,South,Kochi,53,Female,727.01,218.3,0.0,5.0,Credit Card,No
CUST101599,2025-08-30,07/05/2024,15.0,Two year,MOBILE,North,Delhi,51,Male,467.06,28.8,0.0,4.0,Cash,No
CUST102587,2025-08-21,2024-10-25,10.0,Two year,Bundled,South,Chennai,31,Male,1136.08,42.1,1.0,4.0,UPI,No
CUST100843,2025-09-25,2024-10-30,11.0,Month-to-month,Mobile,South,  Hyderabad  ,44,Male,13626.07862219836,54.9,2.0,4.0,Cash,No
CUST102767,2025-10-21,2025-09-21,1.0,Month-to-month,Broadband,South,Chennai,30,Female,715.16,169.9,0.0,5.0,Net Banking,No
CUST102242,2025-08-16,24/03/2024,17.0,One year,Broadband,West,Ahmedabad,38,Male,829.59,234.0,0.0,5.0,Credit Card,No
CUST100441,2025-12-23,2024-10-29,14.0,,BROADBAND,North,Jaipur,36,Male,889.03,181.6,2.0,4.0,Cash,Yes
CUST100770,2025-08-04,2024-11-07,9.0,One year,Broadband,West,Mumbai,39,Male,834.31,72.8,0.0,5.0,UPI,No
CUST101427,2025-12-20,2024-11-25,13.0,Month-to-month,Broadband,East,Guwahati,46,Female,721.81,123.5,0.0,4.0,Credit Card,Yes
CUST102506,2025-10-03,2024-10-08,12.0,Month-to-month,  mobile  ,West,Pune,43,Female,471.82,38.5,1.0,4.0,Net Banking,No
CUST101916,2025-10-22,01/03/2024,19.0,Month-to-month,Mobile,East,Guwahati,34,Male,513.73,49.5,0.0,4.0,Cash,No
CUST100536,2025-10-24,2025-03-28,7.0,Month-to-month,Bundled,West,Pune,47,Female,1248.74,12.2,3.0,,Net Banking,No
CUST102312,2025-11-21,2025-05-25,6.0,One year,  broadband  ,West,Mumbai,20,Female,805.3,175.7,,4.0,UPI,No
CUST101419,2025-11-17,2025-04-21,7.0,Month-to-month,  bundled  ,East,Bhubaneswar,41,Female,,47.5,1.0,4.0,Credit Card,No
CUST100308,2025-11-08,2025-10-09,1.0,One year,Broadband,South,  Kochi  ,39,Male,798.56,117.0,0.0,5.0,Cash,No
CUST100767,2025-11-25,2025-04-29,7.0,Month-to-month,Broadband,South,bengaluru,64,Female,774.06,114.8,1.0,3.0,Cash,No
CUST100679,2025-11-04,2025-05-08,6.0,One year,Mobile,West,Ahmedabad,25,Male,460.95,27.1,1.0,5.0,Cash,No
CUST101737,2025-11-30,09/02/2024,21.0,One year,Mobile,West,Ahmedabad,37,Male,422.26,45.0,0.0,5.0,UPI,No
CUST101927,2025-11-05,2025-07-08,,One year,Bundled,North,Lucknow,42,Female,1144.55,21.5,0.0,5.0,Net Banking,No
CUST102407,2025-11-24,2024-07-02,16.0,One year,Broadband,West,mumbai,65,Male,851.11,119.0,0.0,5.0,Net Banking,No
CUST100437,2025-09-04,13/03/2024,18.0,Two year,BROADBAND,North,Jaipur,35,Female,814.39,110.7,0.0,5.0,Net Banking,No
CUST101367,2025-08-29,05/06/2024,14.0,One year,  bundled  ,North,lucknow,30,Female,1205.68,22.7,0.0,5.0,Credit Card,No
CUST102110,2025-08-15,2024-09-19,11.0,One year,Bundled,North,Lucknow,47,Male,1227.52,33.9,2.0,4.0,Credit Card,No
CUST100759,2025-10-12,20/04/2024,18.0,One year,MOBILE,South,Bengaluru,63,Female,513.8,34.7,1.0,3.0,Net Banking,No
CUST100739,2025-12-05,2024-09-11,15.0,Month-to-month,BROADBAND,West,Mumbai,18,Female,761.29,142.2,,5.0,Cash,No
CUST102176,2025-11-06,15/04/2024,19.0,Two year,Bundled,North,Lucknow,18,Female,1246.41,15.2,0.0,5.0,Credit Card,No
CUST101372,2025-07-01,2025-03-03,4.0,One year,Mobile,West,mumbai,27,Male,351.81,55.2,0.0,4.0,Net Banking,No
CUST100126,2025-11-23,2024-07-31,16.0,Month-to-month,BUNDLED,East,Guwahati,40,Female,1070.75,26.1,0.0,5.0,Net Banking,No
CUST102508,2025-10-12,19/06/2024,16.0,Two year,MOBILE,North,Delhi,32,Male,414.99,38.7,0.0,5.0,Cash,No
CUST101921,2025-11-05,2025-02-08,9.0,Month-to-month,  broadband  ,South,  Kochi  ,38,Male,696.35,145.5,1.0,3.0,UPI,No
CUST100052,2025-09-13,2025-03-17,6.0,Month-to-month,Bundled,East,Guwahati,65,Male,1256.78,598.264417277668,0.0,5.0,Net Banking,No
CUST101146,2025-10-06,2025-09-06,1.0,One year,  mobile  ,West,  Ahmedabad  ,37,Female,337.22,34.8,0.0,5.0,UPI,No
CUST101508,2025-11-02,2024-07-10,16.0,Month-to-month,Mobile,South,Hyderabad,48,Male,490.52,16.7,0.0,4.0,UPI,No
CUST102927,2025-11-01,2025-08-03,,One year,Bundled,West,Pune,56,Male,1354.41,19.4,0.0,4.0,Net Banking,No
CUST102468,2025-12-08,2025-07-11,5.0,One year,Mobile,West,Surat,28,Female,325.74,42.7,1.0,5.0,UPI,No
CUST100095,2025-08-05,2025-02-06,6.0,Month-to-month,Bundled,West,Ahmedabad,36,Male,1258.66,30.6,1.0,4.0,Net Banking,No
CUST100866,2025-12-17,2025-02-20,10.0,Two year,Broadband,South,  Bengaluru  ,32,Male,788.45,138.6,1.0,2.0,Net Banking,No
CUST102534,2025-09-09,2024-12-13,9.0,Month-to-month,BUNDLED,East,guwahati,37,Male,1101.43,50.0,0.0,5.0,Net Banking,No
CUST101398,2025-09-24,2024-11-28,10.0,Month-to-month,Broadband,South,  Hyderabad  ,50,Female,837.28,86.0,1.0,5.0,Net Banking,No
CUST101769,2025-09-25,03/04/2024,17.0,Month-to-month,BROADBAND,West,Ahmedabad,31,Male,792.65,110.8,0.0,5.0,Net Banking,No
CUST100685,2025-09-15,2024-10-20,11.0,Month-to-month,  broadband  ,West,pune,26,Male,869.27,174.3,,4.0,Net Banking,No
CUST102276,2025-12-20,2024-07-28,17.0,One year,Broadband,West,Pune,53,Male,,154.0,1.0,,Net Banking,No
CUST102902,2025-10-13,2025-03-17,7.0,Two year,Mobile,North,Lucknow,37,Male,413.61,25.0,0.0,5.0,UPI,No
CUST100461,2025-11-18,2024-09-24,14.0,Month-to-month,BROADBAND,West,  Ahmedabad  ,43,Male,819.37,117.8,1.0,5.0,Net Banking,No
CUST101118,2025-10-12,19/06/2024,16.0,One year,Broadband,North,Lucknow,46,Female,768.28,220.3,2.0,3.0,Net Banking,No
CUST101956,2025-12-26,2025-03-31,-9.0,Month-to-month,  mobile  ,West,  Surat  ,23,Female,510.44,55.8,1.0,5.0,Credit Card,No
CUST102753,2025-12-14,2025-11-14,1.0,Two year,Bundled,North,Jaipur,41,Male,1200.32,29.6,0.0,5.0,UPI,No
CUST101254,2025-12-06,2024-08-13,16.0,Two year,BROADBAND,North,Jaipur,27,Female,790.24,180.2,0.0,4.0,UPI,No
CUST100550,2025-12-07,2024-10-13,14.0,One year,Mobile,East,Patna,35,Female,358.21,57.0,2.0,3.0,Net Banking,Yes
CUST102171,2025-10-09,2025-03-13,7.0,Month-to-month,Broadband,West,Ahmedabad,29,Male,,74.2,0.0,5.0,Credit Card,No
CUST101844,2025-12-09,19/03/2024,,Month-to-month,  broadband  ,North,delhi,36,Female,721.37,192.4,0.0,3.0,Cash,No
CUST100117,2025-10-30,08/04/2024,18.0,Month-to-month,Mobile,South,Kochi,23,Male,460.02,37.1,0.0,5.0,Cash,No
CUST102960,2025-08-18,2024-09-22,11.0,Month-to-month,  broadband  ,South,Bengaluru,38,Female,850.64,159.7,0.0,4.0,Cash,No
CUST100766,2025-12-05,2024-07-13,17.0,Month-to-month,Bundled,North,  Jaipur  ,57,Female,1049.78,48.2,0.0,5.0,Credit Card,No
CUST100092,2025-09-11,2024-12-15,9.0,Month-to-month,MOBILE,North,  Jaipur  ,51,Female,428.07,52.2,1.0,5.0,UPI,No
CUST100744,2025-12-25,2025-06-28,6.0,Month-to-month,Bundled,South,Kochi,140,Male,1217.21,22.9,1.0,5.0,UPI,No
CUST102471,2025-12-01,2025-03-06,9.0,Month-to-month,  mobile  ,South,Kochi,36,Female,397.21,15.6,0.0,4.0,Credit Card,Yes
CUST100205,2025-07-20,2025-02-20,5.0,One year,  mobile  ,West,Mumbai,46,Male,376.37,16.9,0.0,4.0,Cash,No
CUST100900,2025-09-30,08/05/2024,16.0,Month-to-month,  mobile  ,West,surat,38,Male,470.82,15.5,0.0,5.0,Cash,No
CUST102082,2025-12-21,2024-11-26,13.0,Two year,  bundled  ,East,bhubaneswar,23,Female,1166.48,51.3,0.0,5.0,Net Banking,No
CUST102667,2025-12-09,2025-03-14,-9.0,Two year,BROADBAND,East,  Guwahati  ,39,Male,850.3,121.0,1.0,4.0,UPI,No
CUST102543,2025-12-11,19/06/2024,18.0,Month-to-month,Mobile,East,Guwahati,45,Male,526.38,18.4,0.0,5.0,Credit Card,No
CUST100220,2025-10-18,2024-12-22,10.0,Month-to-month,  mobile  ,East,Guwahati,28,Male,385.75,22.9,0.0,5.0,UPI,No
CUST101429,2025-11-09,2025-09-10,2.0,Month-to-month,Bundled,South,Kochi,49,Female,1170.86,27.0,1.0,3.0,Credit Card,No
CUST100427,2025-12-11,2024-11-16,13.0,Month-to-month,  mobile  ,West,  Pune  ,36,Male,327.21,814.9826500670273,2.0,3.0,UPI,No
CUST102803,2025-11-29,08/05/2024,18.0,Two year,Broadband,South,Chennai,67,Male,887.07,98.6,1.0,4.0,Cash,No
CUST100918,2025-09-29,2024-11-03,10.0,One year,  mobile  ,North,Chandigarh,39,Male,440.68,45.1,1.0,4.0,Credit Card,No
CUST102487,2025-10-24,03/01/2024,21.0,Month-to-month,Mobile,East,  Kolkata  ,20,Male,443.5,18.2,1.0,5.0,Credit Card,No
CUST100887,2025-11-08,2025-03-13,8.0,Month-to-month,Mobile,North,Jaipur,40,Male,531.87,24.9,0.0,4.0,Net Banking,No
CUST100956,2025-12-08,2025-08-10,,Month-to-month,Broadband,North,  Chandigarh  ,39,Male,762.75,92.2,2.0,4.0,Cash,Yes
CUST102075,2025-12-09,18/04/2024,20.0,Month-to-month,Mobile,West,  Ahmedabad  ,18,Male,444.29,26.8,1.0,4.0,Cash,No
CUST101573,2025-10-15,24/03/2024,19.0,One year,Broadband,East,Guwahati,41,Male,751.7,93.6,0.0,5.0,UPI,No
CUST102728,2025-09-25,03/04/2024,17.0,Month-to-month,  broadband  ,South,Hyderabad,18,Male,811.88,73.3,0.0,4.0,Net Banking,No
CUST100925,2025-10-11,2025-08-12,2.0,Month-to-month,BUNDLED,East,Guwahati,27,Male,1172.47,37.8,1.0,4.0,Net Banking,No
CUST101617,2025-10-22,2025-07-24,3.0,Two year,Mobile,South,Chennai,18,Female,496.43,19.4,1.0,4.0,Cash,No
CUST101549,2025-12-11,20/04/2024,20.0,,Mobile,West,Surat,47,Male,,54.9,0.0,5.0,Credit Card,No
CUST101152,2025-10-28,05/06/2024,16.0,Month-to-month,Bundled,North,  Chandigarh  ,22,Male,1120.27,7.5,1.0,4.0,Cash,No
CUST101559,2025-10-21,2024-09-26,13.0,One year,  bundled  ,West,pune,42,Male,1238.21,61.8,1.0,3.0,Net Banking,No
CUST102029,2025-12-16,2025-07-19,5.0,Month-to-month,Mobile,West,Surat,50,Male,420.13,28.9,0.0,2.0,Net Banking,Yes
CUST102972,2025-09-12,2024-09-17,12.0,One year,  bundled  ,North,chandigarh,39,Male,1224.45,31.1,0.0,5.0,UPI,No
CUST100315,2025-12-04,2025-11-04,1.0,Month-to-month,  mobile  ,South,Chennai,55,Male,309.09,80.2,0.0,5.0,Net Banking,No
CUST100724,2025-10-05,2025-05-08,-5.0,One year,BROADBAND,North,Jaipur,43,Female,838.22,164.6,1.0,4.0,UPI,No
CUST102910,2025-11-30,2024-08-07,15.0,One year,Mobile,West,Pune,18,Male,447.36,37.0,1.0,4.0,Net Banking,Yes
CUST101536,2025-09-30,2025-02-02,7.0,Two year,Mobile,North,Chandigarh,38,Female,322.2,28.9,1.0,5.0,Credit Card,No
CUST102907,2025-09-30,08/02/2024,19.0,One year,Bundled,South,  Chennai  ,23,Female,1244.12,41.0,0.0,5.0,Cash,No
CUST101496,2025-12-21,2024-12-26,12.0,Two year,Bundled,West,Mumbai,34,Female,1108.28,17.8,0.0,3.0,Credit Card,No
CUST102998,2025-11-15,2025-08-17,3.0,Month-to-month,Mobile,North,delhi,30,Female,385.17,31.1,1.0,4.0,Credit Card,No
CUST101887,2025-12-16,25/05/2024,19.0,One year,Broadband,West,ahmedabad,46,Female,,137.5,2.0,4.0,Net Banking,No
CUST102268,2025-12-03,2025-11-03,1.0,Month-to-month,  mobile  ,North,  Jaipur  ,37,Male,356.44,26.1,0.0,5.0,Cash,No
CUST102307,2025-12-09,2025-01-13,11.0,Month-to-month,Mobile,West,  Surat  ,48,Female,437.16,40.2,1.0,4.0,UPI,Yes
CUST102119,2025-12-17,2025-06-20,6.0,One year,BROADBAND,North,Chandigarh,39,Male,728.09,180.0,1.0,4.0,Net Banking,No
CUST102517,2025-11-19,2024-12-24,11.0,Month-to-month,  bundled  ,South,  Kochi  ,30,Male,,57.5,0.0,5.0,Net Banking,No
CUST102215,2025-12-16,2025-02-19,10.0,Month-to-month,BROADBAND,West,Mumbai,25,Female,26509.16947923531,243.5,0.0,5.0,Net Banking,No
CUST101174,2025-10-07,2025-03-11,7.0,Month-to-month,Mobile,North,Chandigarh,50,Female,312.25,34.5,,5.0,Cash,No
CUST101052,2025-08-10,16/06/2024,14.0,One year,  mobile  ,South,  Bengaluru  ,43,Female,387.79,17.0,,5.0,Credit Card,No
CUST102091,2025-11-11,2025-10-12,,Month-to-month,Bundled,South,Hyderabad,27,Female,1116.99,46.3,0.0,4.0,Credit Card,No
CUST100857,2025-12-08,17/05/2024,19.0,Month-to-month,Mobile,South,Hyderabad,48,Male,414.47,26.0,2.0,4.0,UPI,No
CUST102752,2025-07-05,2025-06-05,1.0,Month-to-month,Broadband,West,ahmedabad,36,Female,818.48,114.6,2.0,5.0,UPI,No
CUST101709,2025-12-18,2024-11-23,13.0,One year,  broadband  ,East,Patna,50,Female,680.67,221.4,1.0,5.0,Cash,No
CUST102904,2025-09-27,2025-06-29,3.0,One year,BROADBAND,North,  Chandigarh  ,39,Female,763.08,198.9,1.0,5.0,UPI,No
CUST102249,2025-10-28,2025-03-02,7.0,Month-to-month,Mobile,South,Kochi,67,Female,355.23,24.8,0.0,4.0,Net Banking,No
CUST100284,2025-11-13,2025-02-16,9.0,Two year,Bundled,West,Pune,24,Female,1195.43,48.8,0.0,5.0,Net Banking,No
